"X" "Pressure" "Temperature" "Density" "Velocity" "H2" "H" "O" "O2" "OH" "H2O" "HO2" "CH" "CH2" "CH2(S)" "CH3" "CH4" "CO" "CO2" "HCO" "CH2O" "CH3O" "C2H2" "C2H3" "C2H4" "HCCO" "CH2CO" "CH3CO" "N2" 
0.04004299176491056 334044.7166097412 3147.4114410855727 0.3402625495652765 918.3214316011112 0.001299776250988537 0.0006749513657716803 0.01954784646484032 0.1208195408451046 0.03588989711600406 0.09149742242601362 6.15955233528459e-05 4.742102501764204e-13 0.0 0.0 0.0 0.0 0.09848251654826444 0.15837009846185715 4.4562523928543543e-07 1.6420666560209934e-09 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.4733559102567295
0.04005048807235228 334042.2484351034 3147.411182788583 0.34026018207919795 918.3143273382876 0.001299771848829101 0.0006749469217290871 0.019547743467444974 0.12081946884311277 0.035889822418486046 0.09149754102785775 6.159556241931211e-05 5.155093106942444e-13 2.4841398186455746e-14 0.0 0.0 0.0 0.09848227161788334 0.15837048329613088 4.456231688961429e-07 1.6422561912942327e-09 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.4733559102567295
0.04006548084366741 334037.31496995356 3147.4106652196688 0.34025544997226276 918.3001271142022 0.0012997630510709988 0.0006749380404930555 0.019547537623753664 0.12081932494836026 0.03588967311464924 0.09149777806367042 6.159564026814457e-05 5.239042920710683e-13 9.265986017281027e-14 0.0 0.0 0.0 0.09848178210213002 0.15837125242320949 4.456189772029062e-07 1.642435091933899e-09 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.4733559102567295
0.0400804738234206 334032.38534549385 3147.4101463526285 0.3402507216807443 918.2859379450064 0.001299754262053859 0.0006749291683891858 0.01954733198139178 0.12081918119908902 0.035889523931889766 0.09149801487607433 6.159571771319852e-05 5.495369902618179e-13 0.0 0.0 0.0 0.0 0.09848129304588463 0.1583720208291362 4.456147381021463e-07 1.6425797239603953e-09 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.4733559102567295
0.040095467011440414 334027.45956635824 3147.409626197729 0.34024599720875637 918.2717598439845 0.0012997454817505326 0.0006749203053679079 0.019547126539495745 0.12081903759518847 0.0358893748721814 0.0914982514642961 6.15957947647466e-05 5.197638145114797e-13 0.0 0.0 0.0 0.0 0.09848080444814848 0.15837278851455708 4.456104380409453e-07 1.6425073036476087e-09 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.4733559102567295
0.04011046040756316 334022.53762430063 3147.409104755493 0.3402412765480754 918.2575927873949 0.0012997367101332052 0.0006749114514507039 0.01954692129859301 0.12081889413663144 0.0358892259329044 0.0914984878298675 6.159587140404554e-05 5.254436817133673e-13 0.0 0.0 0.0 0.0 0.09848031630818216 0.15837355548066462 4.4560613821289146e-07 1.6424871974671423e-09 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.4733559102567295
0.04011659461826434 334020.5250481656 3147.408891051917 0.3402393463133782 918.2517998951324 0.001299733123962645 0.000674907831719803 0.019546837387592334 0.12081883548624886 0.03588916503314217 0.09149858446837336 6.159590264461863e-05 5.125074829556514e-13 3.299188211115694e-15 0.0 0.0 0.0 0.09848011673038565 0.15837386905740572 4.456043779254228e-07 1.6424446236786445e-09 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.4733559102567295
0.040122728863759 334018.5131129856 3147.4086771331117 0.3402374167153002 918.2460088477533 0.001299729539236755 0.0006749042135160644 0.01954675350996238 0.12081877686006011 0.03588910415389066 0.09149868106953164 6.159593382987865e-05 5.280217015449213e-13 0.0 0.0 0.0 0.0 0.09847991722918527 0.15837418251389324 4.4560262890308606e-07 1.6424748883515679e-09 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.4733559102567295
0.040128863144036894 334016.5018196353 3147.4084630006023 0.3402354877546608 918.2402196477805 0.0012997259559722012 0.0006749005968224457 0.019546669665968453 0.12081871825819056 0.035889043294764236 0.09149877763343603 6.159596494689674e-05 5.147423732046567e-13 6.288342358895248e-14 0.0 0.0 0.0 0.09847971780435362 0.15837449585028573 4.456008731824038e-07 1.6424392813961819e-09 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.4733559102567295
0.0401411318783761 334012.4824352965 3147.408033691201 0.34023163301386955 918.2286505964572 0.0012997187966944128 0.0006748933710201926 0.019546502145098482 0.12081860117545828 0.03588892167828656 0.09149897057490884 6.159602687475443e-05 5.211869782727593e-13 1.087504851716398e-13 0.0 0.0 0.0 0.09847931933671521 0.15837512192293648 4.455973720900494e-07 1.6424495856602311e-09 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.4733559102567295
0.04015340075162698 334008.46560986736 3147.407603528339 0.34022778081440175 918.217088910395 0.0012997116432180466 0.000674886151272699 0.01954633475789534 0.12081848418944795 0.03588880014284796 0.09149916336761153 6.159608855130887e-05 5.26209551895022e-13 1.231350563703519e-13 0.0 0.0 0.0 0.09847892117426088 0.15837574751615877 4.4559387616462656e-07 1.6424640701143692e-09 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.4733559102567295
0.040174461846233925 334001.57404742856 3147.4068638092913 0.3402211718246366 918.1972526025937 0.0012996993719918948 0.0006748737666967286 0.019546047615916155 0.12081828351238115 0.035888591632273766 0.09149949409927413 6.159619405034338e-05 5.308814747113834e-13 1.3802054481927333e-13 0.0 0.0 0.0 0.09847823813294941 0.1583768207113693 4.455878738752452e-07 1.6424791655856954e-09 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.4733559102567295
0.04019552334968694 333994.6900144832 3147.4061215883885 0.3402145703118946 918.1774379670561 0.0012996871178044022 0.0006748613999381616 0.019545760867126904 0.12081808311989904 0.035888383359531005 0.09149982439372822 6.159629880367021e-05 5.317164388104442e-13 1.3736182242699788e-13 0.0 0.0 0.0 0.09847755598897816 0.1583778924967612 4.455818705571109e-07 1.6424824711885615e-09 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.4733559102567295
0.04021658526157289 333987.81350145495 3147.405376875025 0.3402079762661892 918.1576449763736 0.0012996748806262126 0.0006748490509652528 0.019545474510850785 0.12081788301152872 0.03588817532433674 0.09150015425165119 6.159640281277707e-05 5.31495750905137e-13 1.331004319438413e-13 0.0 0.0 0.0 0.0984768747408658 0.15837896287461095 4.455758674097125e-07 1.6424798732537912e-09 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.4733559102567295
0.04032733948959825 333951.778511675 3147.4014206511065 0.3401734256459131 918.0539237026638 0.0012996108130896354 0.0006747844081227721 0.01954397520601196 0.12081683544408063 0.03588708532205021 0.0915018815741298 6.159693763539269e-05 5.308995353049738e-13 1.3063116258225965e-13 0.0 0.0 0.0 0.09847330724594008 0.15838456812700538 4.4554433342334807e-07 1.642454444317774e-09 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.4733559102567295
0.04043810492814716 333915.94946490845 3147.3973972806825 0.34013907943133964 917.950795171759 0.0012995472102111882 0.0006747202508346097 0.01954248662282528 0.12081579563529926 0.035886001824971044 0.09150359696558638 6.159745234479537e-05 5.303507286807883e-13 1.2993394045329945e-13 0.0 0.0 0.0 0.09846976423428513 0.158390134911469 4.45512861471558e-07 1.6424225642568975e-09 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.4733559102567295
0.040548881517111904 333880.3249139874 3147.3933080470106 0.34010493612150794 917.8482552410093 0.0012994840678789376 0.000674656574619191 0.019541008666065483 0.12081476351548075 0.035884924785395844 0.09150530052799381 6.159794722691267e-05 5.302520041915901e-13 1.2991146846229767e-13 0.0 0.0 0.0 0.09846624549761113 0.15839566355524545 4.454814561328677e-07 1.6423935163320701e-09 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.4733559102567295
0.04076907149380884 333810.1265862304 3147.38499019897 0.3400376766952364 917.6462000320669 0.0012993599311620996 0.000674531436605319 0.01953810258113872 0.12081273485526943 0.0358828032761823 0.09150865143781055 6.15988729598034e-05 5.301423811362027e-13 1.2995077120438764e-13 0.0 0.0 0.0 0.09845932367954924 0.15840653912565283 4.4541923756589987e-07 1.6423354084677196e-09 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.4733559102567295
0.040989304801169385 333740.71887899505 3147.3764270664788 0.33997120099238687 917.4464206635539 0.0012992375648489055 0.000674408146239896 0.019535237354074083 0.12081073574189548 0.03588070670777773 0.09151195682798692 6.159972381187149e-05 5.362023793223385e-13 1.4855240323499759e-13 2.2380860193887178e-14 0.0 0.0 0.09845249529792882 0.15841726789069355 4.453572963078731e-07 1.6423166112398202e-09 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.4733559102567295
0.0412095809237083 333672.0894344107 3147.36762919933 0.3399054962245686 917.248881397321 0.0012991169338893874 0.000674286665836622 0.019532412183890294 0.12080876558277587 0.035878634670947214 0.0915152175650958 6.160050221961813e-05 5.448710139401745e-13 1.7392878992821596e-13 0.0 0.0 0.0 0.09844575859231292 0.15842785261778347 4.4529563046352885e-07 1.6423151292769542e-09 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.4733559102567295
0.041429899377752995 333604.22671130026 3147.3586063223206 0.3398405504609267 917.0535489866603 0.0012989980057119346 0.0006741669603704113 0.01952962632580941 0.12080682382662467 0.03587658678431783 0.09151843445497462 6.160121043264463e-05 5.557676869953486e-13 2.061033713214675e-13 0.0 0.0 0.0 0.09843911192375537 0.1584382958831692 4.452342421113e-07 1.6423262576559512e-09 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.4733559102567295
0.041478882719435166 333589.24359385855 3147.3565709014943 0.3398262147075988 917.0104223777026 0.0012989717956025093 0.0006741405870345346 0.019529012285878666 0.12080639597120973 0.03587613477450506 0.09151914370486011 6.16013585457128e-05 5.379138021800118e-13 1.440790311370746e-13 0.0 0.0 0.0 0.09843764641285639 0.1584405984980601 4.452205988153028e-07 1.6422085048777908e-09 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.4733559102567295
0.04152786812480461 333574.29770112067 3147.35452492548 0.33981191577531383 916.9674029136344 0.0012989456677013535 0.0006741142994112075 0.01952840014494429 0.12080596948813027 0.03587568393629649 0.09151985083427573 6.160150331323451e-05 5.304479767755351e-13 7.729701458929574e-14 0.0 0.0 0.0 0.09843618525506577 0.15844289427249605 4.4520697385431905e-07 1.6421283757920888e-09 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.4733559102567295
0.04157685558882981 333559.3889131369 3147.352468489824 0.33979765354043395 916.9244902499452 0.0012989196217893942 0.0006740880970382635 0.019527789896996006 0.12080554437113214 0.03587523426483853 0.09152055585193715 6.160164478024872e-05 5.258759731644956e-13 1.1539208778294948e-13 0.0 0.0 0.0 0.09843472843484748 0.15844518323110995 4.451933772027665e-07 1.6420877015216427e-09 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.4733559102567295
0.04162584510641703 333544.5171051357 3147.3504016897955 0.33978342787456683 916.8816840276284 0.001298893657429551 0.0006740619796573182 0.01952718153280735 0.12080512061501021 0.035874785756963345 0.09152125876594851 6.160178295844875e-05 5.296894272383242e-13 1.335246062902016e-13 0.0 0.0 0.0 0.09843327593505273 0.1584474654014025 4.451798087368896e-07 1.6420889639319846e-09 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.4733559102567295
0.041650340633596135 333537.09502791794 3147.349364435567 0.3397763287130524 916.8603207142107 0.0012988807057287275 0.0006740489527169636 0.01952687805454403 0.12080490924532775 0.03587456193810391 0.09152160943679688 6.160185082079757e-05 5.301583830629733e-13 1.3089173243565155e-13 0.0 0.0 0.0 0.09843255129963319 0.15844860394995405 4.451730295708194e-07 1.6420867174607478e-09 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.4733559102567295
0.041674836672183364 333529.6821484917 3147.348324628174 0.339769238645124 916.8389838748554 0.001298867774296843 0.0006740359468765106 0.01952657504440502 0.1208046982135793 0.03587433840839792 0.09152195958505349 6.160191786657468e-05 5.298063208427586e-13 1.2987500049522536e-13 0.0 0.0 0.0 0.09843182773772363 0.15844974081182825 4.451662517701199e-07 1.6420794670425442e-09 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.4733559102567295
0.041699333221591736 333522.27845318237 3147.347282279143 0.33976215765666656 916.8176734704525 0.0012988548630961196 0.0006740229620930275 0.019526272501468787 0.12080448751909267 0.03587411516751051 0.09152230921161147 6.160198410027491e-05 5.296099522478382e-13 1.2973673569992902e-13 0.0 0.0 0.0 0.09843110524736683 0.1584508759900868 4.451594768860414e-07 1.6420712812411163e-09 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.4733559102567295
0.0417483278495634 333507.49853684404 3147.3451900187897 0.339748022837665 916.7751317376544 0.0012988291011641294 0.0006739970554665489 0.019525668812136562 0.12080406713822542 0.03587366954973685 0.09152300690498584 6.160211414781297e-05 5.295374867972098e-13 1.297292754576025e-13 0.0 0.0 0.0 0.09842966347030299 0.15845314131304616 4.451459379715936e-07 1.6420558905166387e-09 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.4733559102567295
0.041797324513047636 333492.75517336006 3147.3430877400256 0.33973392414726106 916.7326952151418 0.0012988034196324252 0.0006739712325265697 0.01952506697982175 0.12080364809777706 0.035873225081249495 0.09152370252424914 6.160224098256226e-05 5.295407487661926e-13 1.2978116515135993e-13 0.0 0.0 0.0 0.09842822595361371 0.15845539994213115 4.4513241318279356e-07 1.6420408598788273e-09 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.4733559102567295
0.04184632320720641 333478.04824851744 3147.3409755349867 0.3397198614677459 916.6903635752096 0.0012987778181822837 0.0006739454929323054 0.01952446699724398 0.12080323039237756 0.035872781758310546 0.0915243960772688 6.160236462602718e-05 5.295240259183563e-13 1.2978787711373038e-13 0.0 0.0 0.0 0.09842679268126459 0.15845765190253552 4.451189024037355e-07 1.6420258418884912e-09 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.4733559102567295
0.04204499935655234 333418.7929237186 3147.3323122108222 0.3396632136535113 916.5198061730503 0.0012986748361310007 0.0006738419837577773 0.019522053289000613 0.12080155045662079 0.0358709960528858 0.09152718694248271 6.160283365942179e-05 5.294557449794341e-13 1.2980612490067962e-13 0.0 0.0 0.0 0.09842102491865644 0.15846671422312988 4.450642694819945e-07 1.6419642722412783e-09 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.4733559102567295
0.042243708481740604 333360.1270585172 3147.3234932827204 0.33960714798491975 916.3509454920151 0.0012985731441004338 0.000673739816321959 0.019519669383558137 0.12079989202108143 0.035869228865263454 0.09152994449635317 6.160325200522216e-05 5.293125009901463e-13 1.297541647157043e-13 0.0 0.0 0.0 0.09841532559301291 0.1584756690159819 4.450098686288557e-07 1.6419008604788557e-09 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.4733559102567295
0.04244245024590041 333302.0427359604 3147.31452496365 0.33955165631525647 916.1837586924341 0.001298472720241775 0.0006736389672090497 0.019517314780984795 0.12079825471719395 0.0358674799341355 0.09153266928136203 6.160362112516356e-05 5.29185069276692e-13 1.29719892960158e-13 0.0 0.0 0.0 0.09840969359939326 0.15848451801715469 4.449557023036799e-07 1.6418361746088242e-09 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.4733559102567295
0.042641224324378744 333244.5323515149 3147.3054131452486 0.3394967308260903 916.0182238760613 0.0012983735436573824 0.0006735394140188737 0.019514989002912347 0.12079663819199887 0.03586574900973575 0.09153536181632503 6.160394240608363e-05 5.290741576170848e-13 1.2969921595436936e-13 0.0 0.0 0.0 0.09840412788002169 0.15849326288861118 4.449017725652932e-07 1.641770396470851e-09 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.4733559102567295
0.043030490537383434 333133.56829755276 3147.287179102212 0.3393908044524916 915.6988309417032 0.0012981829038155519 0.000673348172271291 0.019510517142625076 0.12079353211864732 0.03586241130388963 0.09154054197070523 6.160443793753783e-05 5.314535755599398e-13 1.3737503453112507e-13 9.068927064791543e-15 0.0 0.0 0.09839341894699019 0.1585100887920406 4.447968822086933e-07 1.6416554872259696e-09 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.4733559102567295
0.04341987706346367 333024.7214993773 3147.268457214143 0.33928696342737513 915.38553224335 0.0012979968197179416 0.0006731616568776838 0.019506150613851397 0.12079050188931453 0.0358591399069918 0.09154560410709138 6.16047648431032e-05 5.348789700240089e-13 1.4788961388261383e-13 0.0 0.0 0.0 0.09838295263231805 0.15852653349685092 4.4469292053985703e-07 1.6415439459142122e-09 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.4733559102567295
0.0438093816119326 332917.938957713 3147.2492861366545 0.33918515345800093 915.0781752017258 0.001297815148303658 0.0006729797149510841 0.01950188614358878 0.12078754508893255 0.03585593308128361 0.0915505517882683 6.160493234098926e-05 5.394441034242458e-13 1.6181034070350223e-13 0.0 0.0 0.0 0.0983727216719603 0.15854260841713103 4.4458989841109806e-07 1.641436048740367e-09 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.4733559102567295
0.044199001950114794 332813.1693150737 3147.2297022992498 0.3390853220177472 914.7766119766684 0.001297637752167153 0.0006728021997503507 0.019497720582255205 0.1207846593988923 0.035852789149018426 0.09155538843986176 6.16049491835404e-05 5.450425463051925e-13 1.787186628671772e-13 0.0 0.0 0.0 0.09836271907144731 0.15855832454328916 4.4448782503259264e-07 1.641331624389662e-09 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.4733559102567295
0.04431428319034791 332782.5542179477 3147.223835047337 0.3390561610095792 914.6884911076995 0.0012975860734817698 0.0006727505135494303 0.019496506807783767 0.1207838190345256 0.03585187090655106 0.09155679845712714 6.160492653930549e-05 5.311118460679986e-13 1.3449391730067623e-13 0.0 0.0 0.0 0.09835980280891918 0.15856290658638303 4.4445778248334363e-07 1.6412020094454252e-09 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.4733559102567295
0.04442957431694339 332752.1096512776 3147.2179355752774 0.33902716740411787 914.6008610795507 0.00129753475397395 0.0006726991986990525 0.01949530134577017 0.12078298464141761 0.035850957985575596 0.09155819913067294 6.160489165688788e-05 5.276490001838154e-13 7.25576465488793e-14 0.0 0.0 0.0 0.09835690576708787 0.15856745842839073 4.4442783583818304e-07 1.641122453454705e-09 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.4733559102567295
0.04454487527560283 332721.834368468 3147.2120046861537 0.3389983399323673 914.5137183115987 0.0012974837902304899 0.0006726482519854177 0.01949410412342634 0.12078215616578193 0.03585005033868971 0.0915595905449959 6.160484473238429e-05 5.260764807307696e-13 1.2123058791285924e-13 0.0 0.0 0.0 0.09835402777883548 0.15857198033254685 4.443979865321431e-07 1.6410777567523564e-09 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.4733559102567295
0.044660186011716625 332691.72713709157 3147.206043209804 0.3389696773375896 914.4270592563221 0.0012974331793442913 0.0006725976696550732 0.019492915064378794 0.12078133355043141 0.03584914793583345 0.09156097277588215 6.160478597119377e-05 5.292607441103127e-13 1.3540261920480394e-13 0.0 0.0 0.0 0.09835116868035991 0.15857647255729065 4.443682266417936e-07 1.6410493567411392e-09 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.4733559102567295
0.04477550647086498 332661.78670930077 3147.200051955128 0.33894117834918763 914.3408803203824 0.0012973829178782453 0.0006725474483985372 0.019491734095120325 0.12078051674131794 0.0358482507316139 0.09156234590792482 6.160471556506742e-05 5.3576037547516e-13 0.0 0.0 0.0 0.0 0.09834832830647146 0.15858093536298046 4.4433855559194026e-07 1.6410339290078432e-09 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.4733559102567295
0.04478752215923548 332658.67679033964 3147.1994260529905 0.33893821842755933 914.3319288948587 0.001297377701128016 0.0006725422365327483 0.01949161151343918 0.12078043197070687 0.03584815754979677 0.0915624884533789 6.160470756234301e-05 5.113840614840916e-13 0.0 0.0 0.0 0.0 0.09834803344080305 0.1585813986568514 4.443354514674098e-07 1.6409582304596472e-09 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.4733559102567295
0.04479953795250698 332655.5686676538 3147.198799837232 0.3389352602672096 914.3229826396057 0.0012973724881412386 0.0006725370285399552 0.01949148901877456 0.12078034726241138 0.0358480644239409 0.09156263090099559 6.160469943622231e-05 5.219265434642265e-13 0.0 0.0 0.0 0.0 0.09834773877643974 0.15858186163439453 4.4433235430056247e-07 1.6409573980504537e-09 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.4733559102567295
0.04481155385061949 332652.46233966894 3147.198173308622 0.33893230386655704 914.3140415501157 0.0012973672789112951 0.0006725318244181586 0.01949136661098028 0.12078026261636657 0.03584797135411289 0.0915627732508202 6.160469119020158e-05 5.302504089059436e-13 0.0 0.0 0.0 0.0 0.09834744431323338 0.15858232429590313 4.4432927593996567e-07 1.6409744207820352e-09 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.4733559102567295
0.044823569853512435 332649.3578027304 3147.197546465885 0.3389293492220366 914.3051056158808 0.0012973620734375796 0.0006725266241684356 0.019491244290099116 0.12078017803236128 0.03584787833998163 0.09156291550314385 6.160468283311235e-05 5.567297228466297e-13 0.0 0.0 0.0 0.0 0.09834715005121857 0.1585827866416001 4.44326220058985e-07 1.6410632996358572e-09 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.4733559102567295
0.04483558596112516 332646.25505897263 3147.1969193133987 0.3389263963355896 914.2961748430462 0.0012973568717045752 0.0006725214277927336 0.01949112205543633 0.12078009351081435 0.035847785382334775 0.09156305765750168 6.160467434087297e-05 5.316106982560896e-13 0.0 0.0 0.0 0.0 0.09834685598982083 0.15858324867207976 4.443231406966177e-07 1.641022789310658e-09 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.4733559102567295
0.04485107132162363 332642.25918296527 3147.1961106441336 0.33892259352948184 914.284673325785 0.0012973501737189423 0.0006725147368863554 0.019490964659161725 0.12077998467914933 0.03584766566940648 0.09156324070890844 6.160466321321678e-05 4.994069647929856e-13 0.0 0.0 0.0 0.0 0.0983464773273936 0.15858384362779762 4.4431913754135786e-07 1.6409174037707497e-09 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.4733559102567295
0.044866556855806476 332638.2662810454 3147.1953014640594 0.3389187936390013 914.2731803689778 0.001297343481948787 0.0006725080523760202 0.01949080740624679 0.1207798759505933 0.035847546049953376 0.0915634235980518 6.160465187746309e-05 4.982887879646411e-13 6.248482966836874e-14 0.0 0.0 0.0 0.09834609899738221 0.15858443806088496 4.443151346958785e-07 1.6408577999167089e-09 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.4733559102567295
0.04488204256354458 332634.2763455182 3147.19449177155 0.338914996656632 914.2616959504765 0.0012973367963650102 0.0006725013742815846 0.01949065029714036 0.12077976732514456 0.03584742652183224 0.0915636063262849 6.160464033161037e-05 5.19939321379381e-13 1.380506699709132e-13 0.0 0.0 0.0 0.09834572099964152 0.15858503197190094 4.443111698632827e-07 1.6408901949256483e-09 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.4733559102567295
0.04489752844470903 332630.28937287757 3147.1936815682116 0.338911202578845 914.2502200601893 0.001297330116968886 0.0006724947025894764 0.019490493331526887 0.12077965880253079 0.03584730708542958 0.09156378889357641 6.160462859186194e-05 5.355929908229746e-13 1.1107281616585058e-13 0.0 0.0 0.0 0.0983453433339712 0.1585856253613878 4.4430722710670983e-07 1.640949460978408e-09 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.4733559102567295
0.04490820396561541 332627.54261969955 3147.1931227472496 0.33890858876652097 914.2423139516989 0.0012973255160332168 0.0006724901070735532 0.019490385208229825 0.12077958405061906 0.035847224804225655 0.09156391465505753 6.160462038749682e-05 5.305746313776587e-13 1.1748353567253262e-13 0.0 0.0 0.0 0.09834508317768885 0.15858603411981884 4.4430449925626764e-07 1.6409498959771458e-09 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.4733559102567295
0.04491887956883001 332624.7972733644 3147.192563685968 0.338905976333229 914.2344118925696 0.0012973209180348606 0.0006724855145864274 0.019490277152853147 0.12077950934744824 0.03584714256697017 0.091564040339979 6.160461208566697e-05 5.275411061950513e-13 1.2518932211855305e-13 0.0 0.0 0.0 0.09834482317882982 0.1585864426309184 4.443017648145301e-07 1.640943333867178e-09 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.4733559102567295
0.044929555254313816 332622.05333285045 3147.192004384868 0.3389033652779386 914.2265138798746 0.0012973163229698934 0.0006724809251271446 0.01949016916537329 0.12077943469299023 0.03584706037353844 0.09156416594844907 6.16046036855856e-05 5.27121944362801e-13 1.286675531539035e-13 0.0 0.0 0.0 0.09834456333726731 0.15858685089487648 4.442990300997877e-07 1.6409380189915684e-09 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.4733559102567295
0.044950906871868666 332616.569664187 3147.190885066272 0.3388981472961817 914.2107299788752 0.0012973071416245256 0.0006724717552800184 0.01948995339384888 0.1207792855300001 0.035846896117861536 0.09156441693642763 6.160458659576063e-05 5.274689031099467e-13 1.3022572738424792e-13 0.0 0.0 0.0 0.09834404412536278 0.1585876666824158 4.442935651169976e-07 1.6409300813602952e-09 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.4733559102567295
0.04497225881798222 332611.09160699113 3147.189764795844 0.33889293481441485 914.1949622295397 0.0012972979719784801 0.0006724625975139743 0.019489737893267585 0.12077913656135478 0.035846732036942594 0.09156466761945177 6.160456912268983e-05 5.278104825137622e-13 1.2980397868735802e-13 0.0 0.0 0.0 0.09834352554107952 0.15858848148384322 4.4428810376788515e-07 1.6409222521545564e-09 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.4733559102567295
0.04499361109233126 332605.619153967 3147.188643578261 0.3388877278252154 914.1792106109265 0.0012972888140136483 0.0006724534518086846 0.019489522663209254 0.12077898778674108 0.03584656813050732 0.09156491799800834 6.160455126834491e-05 5.278301510729641e-13 1.2950788580684266e-13 0.0 0.0 0.0 0.09834300758343781 0.1585892953006956 4.4428264522613934e-07 1.6409139475013714e-09 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.4733559102567295
0.04517950390264576 332558.2142581367 3147.178844246053 0.33884262913511576 914.042762693688 0.0012972095789002282 0.000672374339169865 0.019487660317164895 0.12077770075982873 0.03584514857308668 0.09156708490057544 6.160438005557462e-05 5.278113052782174e-13 1.2934798112988917e-13 0.0 0.0 0.0 0.09833852478312996 0.15859633869236198 4.4423524829970967e-07 1.6408413671315804e-09 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.4733559102567295
0.04536542132224548 332511.22810408956 3147.1689769372197 0.3387979406271074 913.907519966895 0.001297131213529919 0.0006722961240674429 0.019485818115807726 0.1207764281761451 0.03584374204600776 0.09156922911694874 6.160418089732859e-05 5.275811254413267e-13 1.2939933070359528e-13 0.0 0.0 0.0 0.09833408867716076 0.15860330871807443 4.441880710945477e-07 1.6407676134305302e-09 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.4733559102567295
0.045551363148487276 332464.65614245314 3147.159044521252 0.33875365767822707 913.7734694026196 0.0012970537060893665 0.0006722187939904732 0.019483995789150787 0.12077516983718325 0.03584234840203118 0.09157135094228362 6.160395448696815e-05 5.274764021961151e-13 1.2938320030802038e-13 0.0 0.0 0.0 0.09832969866291003 0.15861020632466016 4.4414111437628536e-07 1.6406936088416738e-09 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.4733559102567295
