"X" "Pressure" "Temperature" "Density" "Velocity" "H2" "H" "O" "O2" "OH" "H2O" "HO2" "CH" "CH2" "CH3" "CH4" "CO" "CO2" "HCO" "CH2O" "CH3O" "C2H2" "C2H3" "C2H4" "HCCO" "CH2CO" "CH3CO" "N2" 
5.281799946743601e-06 591578.1128062452 1695.4251649696268 1.2418141295148906 1659.5918969308482 3.4453887976799477e-10 8.887670640764026e-10 4.840508139590031e-09 0.42684784726241537 2.1562770502045545e-09 5.311014825675579e-10 5.2728970301816784e-08 9.46723595903269e-15 2.941989600003717e-10 1.6224001298304096e-09 1.8367618886359458e-12 1.0005441622228205e-08 3.3022840424615834e-10 1.9557949783937813e-09 8.076256267630598e-09 2.74414670488603e-13 7.107362263723008e-09 2.9674496419742317e-08 0.09979610798970182 5.401238627613074e-10 1.3325300316324983e-08 6.726661849917553e-11 0.4733559102567295
5.361730564091084e-06 591578.1130242695 1695.4251604174433 1.2418141323003968 1659.5918975583972 3.5610026852947734e-10 9.062257564106562e-10 4.954549055108746e-09 0.42684784571063006 2.2246363714886464e-09 5.565588920683711e-10 5.36300305447221e-08 9.720671578113453e-15 3.0415428597171697e-10 1.688634240619147e-09 1.9423441770023995e-12 1.0324917828982094e-08 3.46418190962703e-10 1.9976639979681205e-09 8.304422911709294e-09 2.881579972891639e-13 7.293343316773469e-09 2.995859052667476e-08 0.09979610688818896 5.530768897996069e-10 1.3673988493678744e-08 6.889977845837626e-11 0.4733559102567295
5.598877073349886e-06 591578.1136586296 1695.4251470254278 1.241814140405067 1659.5918993843059 3.9162961145374784e-10 9.583018578678203e-10 5.296242602892027e-09 0.42684784103676543 2.433380275625257e-09 6.368745971400414e-10 5.632411047824871e-08 1.0484258737706117e-14 3.344980409755727e-10 1.894333395414463e-09 2.281273085314513e-12 1.1303480749357356e-08 3.974790140811485e-10 2.1226686047802317e-09 8.998049670163694e-09 3.3149478900941663e-13 7.855437947120872e-09 3.078833513192172e-08 0.0997961035754792 5.919459114194677e-10 1.4727836363619995e-08 7.379842643488229e-11 0.4733559102567295
5.836023581083891e-06 591578.1142741899 1695.4251338063284 1.2418141482695493 1659.5919011561023 4.290031454693295e-10 1.0107672960069421e-09 5.642675874289926e-09 0.42684783625857003 2.6508923054524496e-09 7.245519458440159e-10 5.90493382402148e-08 1.1264717162014562e-14 3.660146699118561e-10 2.1139067257357494e-09 2.6603544863249373e-12 1.2328061058000016e-08 4.531755281111162e-10 2.2487793596578316e-09 9.716510850601755e-09 3.7874256402343806e-13 8.432717307771477e-09 3.159961141634968e-08 0.09979610019527457 6.314432309342179e-10 1.5810153313643585e-08 7.877333363420588e-11 0.4733559102567295
6.073170087339161e-06 591578.1148707932 1695.4251207638617 1.2418141558918339 1659.5919028733335 4.682316367546487e-10 1.0635854158734219e-09 5.993476158989971e-09 0.4268478313762829 2.877020027792786e-09 8.198903440057014e-10 6.180593150150194e-08 1.2061230141343861e-14 3.9865260756388466e-10 2.3475375748511348e-09 3.0822218596227125e-12 1.3398782422478707e-08 5.136635579333735e-10 2.375905292927945e-09 1.0459650095988382e-08 4.300148505212277e-13 9.024854936171559e-09 3.2394100110282364e-08 0.09979609674650614 6.715295318011374e-10 1.6920327246499826e-08 8.381877302766729e-11 0.4733559102567295
6.7022573174459224e-06 591578.1163605228 1695.4250870452513 1.241814174924819 1659.591907161292 5.813476452516862e-10 1.2051903764268536e-09 6.9429494014009455e-09 0.4268478179218303 3.5175061459535915e-09 1.1119475702880677e-09 6.927174397668544e-08 1.424697686665908e-14 4.903116266693222e-10 3.0365152326075903e-09 4.427412443022527e-12 1.6463468467353337e-08 6.983474945286368e-10 2.7175224211969415e-09 1.2549672726495146e-08 5.862410692563752e-13 1.0665667402367408e-08 3.443077450698347e-08 0.0997960872587965 7.804819587424263e-10 1.9996616552107593e-08 9.75523721353356e-11 0.4733559102567295
7.331344538367102e-06 591578.117713018 1695.425054655362 1.2418141922044799 1659.5919110542422 7.077493556997495e-10 1.3485336844379577e-09 7.915263278267918e-09 0.42684780373901904 4.214441541954989e-09 1.4653486130277182e-09 7.696296788759419e-08 1.6528511023094398e-14 5.885720902417135e-10 3.8280723794928786e-09 6.144061416881396e-12 1.98553352670079e-08 9.203681892368615e-10 3.0644516339286258e-09 1.4810350930780328e-08 7.73327626926051e-13 1.2404259235498788e-08 3.6386045795977186e-08 0.09979607726411316 8.927437214583918e-10 2.325622627056788e-08 1.1247459465778147e-10 0.4733559102567295
7.4886163422645555e-06 591578.11802939 1695.4250467713832 1.241814196246492 1659.5919119648706 7.414412608229312e-10 1.3845959300790084e-09 8.161400204783772e-09 0.426847800079686 4.397138390011383e-09 1.5638657264709653e-09 7.892130906930971e-08 1.711273816436038e-14 6.140681384702144e-10 4.042362006830636e-09 6.637191985705341e-12 2.0754865334919715e-08 9.819699246017877e-10 3.151903352971607e-09 1.5402020579575856e-08 8.250927724053941e-13 1.2853759727792739e-08 3.686462654259049e-08 0.0997960746844664 9.212719145954932e-10 2.409897477034475e-08 1.1606595639416514e-10 0.4733559102567295
7.645888145657181e-06 591578.1183369578 1695.425038973657 1.2418142001760188 1659.5919128501573 7.759731815881671e-10 1.42074019026731e-09 8.408654155437104e-09 0.4268477963749099 4.5831204088274555e-09 1.6666007542257823e-09 8.089393302928968e-08 1.7702208664185727e-14 6.399104202030287e-10 4.263560469188108e-09 7.157529904001071e-12 2.167562570984944e-08 1.0460736891427441e-09 3.2396225631476727e-09 1.6004264810007314e-08 8.788861583327407e-13 1.3309116478887773e-08 3.733966092951199e-08 0.09979607207200954 9.499738002047871e-10 2.4952702930813654e-08 1.1876358448459729e-10 0.4733559102567295
7.803159948559237e-06 591578.1186357224 1695.4250312637887 1.2418142039930775 1659.5919137101057 8.113470657222164e-10 1.456961404749633e-09 8.656966974542711e-09 0.4268477926246978 4.772341304563783e-09 1.7736275770514952e-09 8.288088065925779e-08 1.8296856645577025e-14 6.660875893102875e-10 4.491274083927369e-09 7.705941798814915e-12 2.261685855039066e-08 1.1127101376210079e-09 3.3275952020145104e-09 1.6617068064796235e-08 9.347410512056187e-13 1.3770282621094663e-08 3.781143996691756e-08 0.09979606942652348 9.788431463067683e-10 2.581732264700826e-08 1.2178337836346553e-10 0.4733559102567295
7.96043175098505e-06 591578.1189256707 1695.4250236429539 1.241814207697496 1659.5919145446774 8.475645749879591e-10 1.49325570733525e-09 8.906289955271808e-09 0.4268477888290473 4.964752530103385e-09 1.885019252770533e-09 8.48821856250678e-08 1.8896570495658352e-14 6.925876536433897e-10 4.725270331392055e-09 8.283286789749563e-12 2.3578112239458554e-08 1.1819088017041672e-09 3.4158115973103446e-09 1.7240420436974092e-08 9.926841187889323e-13 1.423722018941393e-08 3.828021892214404e-08 0.09979606674780656 1.0078747075929173e-09 2.6692762592831335e-08 1.2586678883626143e-10 0.4733559102567295
8.040445967547636e-06 591578.1190697744 1695.4250197998126 1.241814209538584 1659.5919149594579 8.663150611200051e-10 1.5117477826836176e-09 9.033508779152159e-09 0.426847786880516 5.063852878867767e-09 1.943390470784784e-09 8.590589882018596e-08 1.9203591902395527e-14 7.06190004734443e-10 4.84691076140137e-09 8.58838107951595e-12 2.4075177766696364e-08 1.2181074676635708e-09 3.460783394718223e-09 1.7561605552106344e-08 1.022965364249263e-12 1.4476984396905136e-08 3.8517646840175316e-08 0.09979606537215248 1.0227055139156703e-09 2.7142285519664034e-08 1.278606211833179e-10 0.4733559102567295
8.120460183992536e-06 591578.1192115651 1695.4250159796086 1.2418142113501207 1659.5919153675804 8.852845374883911e-10 1.530257404959422e-09 9.160971405284633e-09 0.4268477849202204 5.1637602421461166e-09 2.0029194529349445e-09 8.693334114493492e-08 1.9511884557177827e-14 7.198714553294214e-10 4.970371338585913e-09 8.901269755102867e-12 2.4577780613580492e-08 1.2549803577381454e-09 3.5058147726515364e-09 1.7885518142458535e-08 1.0537880941798352e-12 1.4718228979531844e-08 3.875439226984735e-08 0.09979606398782068 1.0375763998018319e-09 2.7594583936371838e-08 1.2960256264569878e-10 0.4733559102567295
8.200474400321662e-06 591578.1193510466 1695.4250121826055 1.2418142131321552 1659.5919157690566 9.044732076543343e-10 1.5487841537173515e-09 9.28867227568654e-09 0.42684778294815906 5.264468340750727e-09 2.063615477666627e-09 8.796451672900961e-08 1.9821436409165445e-14 7.336305420330997e-10 5.095561582881693e-09 9.22207341632535e-12 2.5085750480121667e-08 1.2925310524178971e-09 3.5509046402897376e-09 1.821215743478331e-08 1.0851574601728634e-12 1.496094976904757e-08 3.8990485335816535e-08 0.09979606259478614 1.052486762869037e-09 2.8049649977127507e-08 1.3136067579273416e-10 0.4733559102567295
8.280474144342426e-06 591578.1194881911 1695.4250084096077 1.2418142148843323 1659.5919161638062 9.238777415035454e-10 1.5673242731988418e-09 9.416582862563291e-09 0.42684778096469006 5.365952483151343e-09 2.125476451151455e-09 8.899924214241058e-08 2.013217929182479e-14 7.474633154468035e-10 5.222445604653635e-09 9.550844047853435e-12 2.559896861604797e-08 1.3307560898772588e-09 3.5960437821118874e-09 1.8541462947196746e-08 1.117070277139944e-12 1.5205098483201298e-08 3.922591283013947e-08 0.09979606119327857 1.067433313189867e-09 2.8507393110023768e-08 1.3318001555509239e-10 0.4733559102567295
8.360473888251266e-06 591578.1196230183 1695.4250046599805 1.2418142166069022 1659.5919165518853 9.435017865459343e-10 1.58588073216184e-09 9.544721062380814e-09 0.42684777896945564 5.468224576288711e-09 2.1885223711902457e-09 9.003770759452258e-08 2.0444157581970355e-14 7.613708409136934e-10 5.351062332385857e-09 9.887748048914539e-12 2.6117555563897725e-08 1.3696656495442381e-09 3.6412393486626677e-09 1.887349296204826e-08 1.1495338282313159e-12 1.5450715090460554e-08 3.946074605792444e-08 0.09979605978302253 1.0824181810083853e-09 2.8967888275878243e-08 1.350224110784993e-10 0.4733559102567295
8.440473632050091e-06 591578.1197555229 1695.4250009337864 1.241814218299799 1659.5919169332797 9.63345536321865e-10 1.6044531687708837e-09 9.673081876517707e-09 0.4268477769624536 5.5712784105375904e-09 2.2527622893118015e-09 9.107991705829818e-08 2.0757360186468174e-14 7.753517254124758e-10 5.481421056724375e-09 1.0232895484908334e-11 2.6641527294167527e-08 1.4092631171912683e-09 3.6864903832027166e-09 1.9208247041848813e-08 1.1825499471790173e-12 1.5697795967672584e-08 3.9695012822158855e-08 0.09979605836399405 1.0974408219660652e-09 2.9431128683821598e-08 1.368696481099583e-10 0.4733559102567295
8.520609001332883e-06 591578.1198859191 1695.424997224837 1.2418142199657591 1659.5919173086054 9.834433826812936e-10 1.6230727652183408e-09 9.801878645631731e-09 0.42684777494024884 5.675284481655904e-09 2.318317159723318e-09 9.212765086876925e-08 2.107231046386213e-14 7.894284833058021e-10 5.613750258784852e-09 1.0587003780749592e-11 2.717179028536063e-08 1.449620708706725e-09 3.731872823756029e-09 1.954629930650897e-08 1.2161780012541266e-12 1.5946760259615737e-08 3.9929136011337526e-08 0.09979605693374143 1.1125262724682652e-09 2.9897900167438166e-08 1.387243625666829e-10 0.4733559102567295
8.600744370509132e-06 591578.120013976 1695.4249935395699 1.2418142216018297 1659.591917677197 1.0037620592760262e-09 1.6417077210961875e-09 9.930889269821198e-09 0.4268477729062311 5.780062558664611e-09 2.385088039227157e-09 9.317914919543785e-08 2.1388468090207607e-14 8.03576121258707e-10 5.747832904446077e-09 1.094960653880972e-11 2.7707464367530425e-08 1.4906751569791585e-09 3.777309122668977e-09 1.9887084330554897e-08 1.2503644470479302e-12 1.6197187025540432e-08 4.016274449386037e-08 0.09979605549463949 1.1276485852133918e-09 3.0367413522964646e-08 1.4058435147114076e-10 0.4733559102567295
8.680879739580771e-06 591578.1201396888 1695.4249898780379 1.241814223207953 1659.591918039042 1.0243017521374233e-09 1.660357725932874e-09 1.0060109240789903e-08 0.4268477708603973 5.8856064864835065e-09 2.4530838053046265e-09 9.423441585938423e-08 2.1705823042581914e-14 8.177933090743777e-10 5.883671988837565e-09 1.1320815615396725e-11 2.8248554176652652e-08 1.5324296811441619e-09 3.822798439560688e-09 2.0230601997563463e-08 1.2851111810786244e-12 1.644907312744925e-08 4.039586408390103e-08 0.09979605404666513 1.1428072663852316e-09 3.083966286586237e-08 1.424489038291464e-10 0.4733559102567295
9.337613238298951e-06 591578.1210810698 1695.4249607739855 1.2418142352351642 1659.591920748663 1.2009805477108747e-09 1.8137359204856903e-09 1.1126505882439694e-08 0.42684775364846345 6.778677374046215e-09 3.0575532000252185e-09 1.0302508642539378e-07 2.435066905243299e-14 9.367735500831837e-10 7.063530399220302e-09 1.4701269018646358e-11 3.288775830449001e-08 1.901372383619883e-09 4.197507020340664e-09 2.314882877841029e-08 1.5911954318775166e-12 1.8568023625355186e-08 4.229083542939638e-08 0.09979604184302897 1.2683536530915799e-09 3.4812380870850094e-08 1.575581892812401e-10 0.4733559102567295
1.0083738798451424e-05 591578.1219562573 1695.4249296963671 1.241814246416678 1659.5919232677559 1.4198548582695365e-09 1.9890539698760647e-09 1.2352389723544552e-08 0.42684773312716034 7.851143316006729e-09 3.8506371831461845e-09 1.1332217689997145e-07 2.7447040211507252e-14 1.0767070058144492e-09 8.548878625895152e-09 1.9331029721927417e-11 3.8602926622122315e-08 2.3797962949210776e-09 4.627064453137401e-09 2.6687385437978886e-08 1.9858745678611095e-12 2.109265617747581e-08 4.442068529668359e-08 0.09979602723866113 1.4136492996744432e-09 3.954568723659262e-08 1.7541252882984559e-10 0.4733559102567295
1.0829864352696526e-05 591578.1226215403 1695.4249007806811 1.2418142549164257 1659.5919251826715 1.6581607945978605e-09 2.1654000527587425e-09 1.3591422772424265e-08 0.42684771157308116 8.98074660334655e-09 4.763013668907805e-09 1.2395150698473986e-07 3.0636029927845264e-14 1.2209030319379488e-09 1.019017985705278e-08 2.488923611888135e-11 4.4794695251294046e-08 2.9232213060655833e-09 5.06037747814309e-09 3.0464106968269324e-08 2.431565328407745e-12 2.3740978310091447e-08 4.6540106131828104e-08 0.09979601183210644 1.5615362902384772e-09 4.4510886502043526e-08 1.934896866955073e-10 0.4733559102567295
1.1575989902655238e-05 591578.1230738083 1695.4248740700061 1.2418142606946638 1659.5919264844556 1.916026873549553e-09 2.3427360144535234e-09 1.4842159077607376e-08 0.42684768898015707 1.0163285025748453e-08 5.800604279739985e-09 1.349156743683986e-07 3.391434209319573e-14 1.3686814478509882e-09 1.1989000849245997e-08 3.146877215354749e-11 5.146694745570925e-08 3.533376436082834e-09 5.497258443207868e-09 3.4480350809922516e-08 2.9291988628920035e-12 2.6512641155619823e-08 4.866048903943908e-08 0.09979599560873281 1.7118427284814564e-09 4.970732342766274e-08 2.1155151902906667e-10 0.4733559102567295
1.2322115449970866e-05 591578.1233101258 1695.424849602218 1.241814263713889 1659.5919271646596 2.1935801177805833e-09 2.5210816691735907e-09 1.6103795079044645e-08 0.4268476653411081 1.139491805492743e-08 6.9688609659503175e-09 1.4621720947288598e-07 3.728010901044443e-14 1.5195047107271836e-09 1.3946598774160688e-08 3.916332629130551e-11 5.8623506407358596e-08 4.211713201314461e-09 5.937657388097423e-09 3.87379273006859e-08 3.4795360303682314e-12 2.94079494698399e-08 5.079032613549579e-08 0.09979597855509255 1.8644632091714893e-09 5.5135568120396376e-08 2.2972986053891054e-10 0.4733559102567295
1.3171668683905371e-05 591578.1233126592 1695.4248245174206 1.2418142637462561 1659.5919271719517 2.5337443243433056e-09 2.725444698041222e-09 1.755306352262038e-08 0.4268476371410941 1.285258970287306e-08 8.46462888880284e-09 1.5949938420256894e-07 4.121777117960702e-14 1.6943951005743358e-09 1.637038378644331e-08 4.94024118990904e-11 6.736688636603281e-08 5.068710667204863e-09 6.4434251709182504e-09 4.3882218509686186e-08 4.1711699492549795e-12 3.285606236874514e-08 5.323534623871691e-08 0.09979595811035118 2.0409746525384755e-09 6.160022261674452e-08 2.5072984346640105e-10 0.4733559102567295
1.4021221919066906e-05 591578.1230274785 1695.424802431144 1.2418142601027475 1659.5919263511023 2.8998050362730893e-09 2.9313006263947524e-09 1.901585522394472e-08 0.42684760756070295 1.4364772473827233e-08 1.0143308027793129e-08 1.7322616883188934e-07 4.526776514670542e-14 1.872208391012344e-09 1.9003312243946473e-08 6.135027049184361e-11 7.67497875543426e-08 6.017359055468268e-09 6.953941535362755e-09 4.934571850913871e-08 4.932826484633041e-12 3.646705056626447e-08 5.570829989948659e-08 0.09979593655476743 2.2203620390808518e-09 6.837022868527627e-08 2.7199323590499183e-10 0.4733559102567295
1.4870775157992209e-05 591578.122450612 1695.4247833853562 1.2418142527326237 1659.5919246906808 3.291981767635056e-09 3.1387954273166795e-09 2.0492548683484383e-08 0.42684757658494804 1.592755614002476e-08 1.2011179873361117e-08 1.8740168410601805e-07 4.9431496995752255e-14 2.052643285198188e-09 2.1847192070236857e-08 7.514905888356849e-11 8.677915410992841e-08 7.059038147246323e-09 7.469439665108746e-09 5.513245097250598e-08 5.765244473029809e-12 4.0243072191465036e-08 5.821384025781774e-08 0.0997959138711909 2.402632635375758e-09 7.544963054323408e-08 2.9332814074625603e-10 0.4733559102567295
1.572032840325063e-05 591578.1215780927 1695.4247674213198 1.2418142415851987 1659.5919221792678 3.710512096636205e-09 3.3480738760246183e-09 2.1983635530277393e-08 0.42684754419794557 1.7537542616874634e-08 1.4074129231510149e-08 2.0203031728092822e-07 5.3710798391112075e-14 2.235484290334562e-09 2.4903852649890997e-08 9.0942076675482e-11 9.74621361803578e-08 8.195052631870009e-09 7.99016510399049e-09 6.124665202447193e-08 6.66916370603123e-12 4.4186460254455577e-08 6.07556895392876e-08 0.09979589004258371 2.58780621739268e-09 8.284280018976056e-08 3.14766727626248e-10 0.4733559102567295
1.656988165744323e-05 591578.1204059325 1695.424754580104 1.2418142266095216 1659.5919188053845 4.1556502841541505e-09 3.559278237617482e-09 2.3489683670261312e-08 0.42684751038301694 1.919177344616894e-08 1.6337715334031406e-08 2.171167029736537e-07 5.810782632426428e-14 2.4205782073703126e-09 2.817514629975134e-08 1.0887381195604804e-10 1.0880606573342591e-07 9.42666462279219e-09 8.516370257330165e-09 6.769273983731736e-08 7.645337011523416e-12 4.829968178700958e-08 6.333685741748828e-08 0.09979586505193531 2.775911412468472e-09 9.055436080048036e-08 3.365608389141079e-10 0.4733559102567295
1.7894283333984904e-05 591578.1179713876 1695.4247408850358 1.2418141955054434 1659.5919117979192 4.903309068757647e-09 3.892720088790271e-09 2.586903787962377e-08 0.42684745477766584 2.1852990612061353e-08 2.0279003380921007e-08 2.4156007121799133e-07 6.520395717452095e-14 2.713424047685486e-09 3.370800849450085e-08 1.414398179329779e-10 1.2782788729020435e-07 1.154020374149326e-08 9.348268082046816e-09 7.841480964144986e-08 9.313015754680991e-12 5.5057016571566054e-08 6.74439397624715e-08 0.09979582373519624 3.0751083874658526e-09 1.032231265796021e-07 3.7066569845893574e-10 0.4733559102567295
1.9218685048814358e-05 591578.114783394 1695.424735030029 1.2418141547752082 1659.591902621768 5.717393293378856e-09 4.231735810528429e-09 2.8289383206643715e-08 0.4268473955889803 2.4607975269031547e-08 2.473904836977045e-08 2.6714738792724295e-07 7.260498887410064e-14 3.0114396534732578e-09 3.977535712922074e-08 1.8011795793249536e-10 1.485059278853514e-07 1.3893464744446638e-08 1.0195192333360733e-08 8.997316692510223e-08 1.1161033360902073e-11 6.224418907343619e-08 7.165667710927695e-08 0.0997957794889413 3.3817347033896727e-09 1.1669770797909048e-07 4.062160409315859e-10 0.4733559102567295
2.0543086812305055e-05 591578.1108260314 1695.4247371683382 1.2418141042154132 1659.5918912311056 6.5990971573756846e-09 4.576835308635079e-09 3.0753786887520265e-08 0.42684733274264464 2.7451051008615386e-08 2.973503712007892e-08 2.9389967101301273e-07 8.032460577917463e-14 3.3147356048045987e-09 4.6386780953921014e-08 2.2547671921605808e-10 1.7087472757786733e-07 1.6490898416789764e-08 1.105817707049106e-08 1.0238709123203708e-07 1.3192438078662768e-11 6.987230053262111e-08 7.597781747537325e-08 0.09979573224806342 3.6960112554134317e-09 1.3099890973197134e-07 4.408847745058086e-10 0.4733559102567295
2.074589982780378e-05 591578.1101510798 1695.4247382118278 1.2418140955921422 1659.591889288361 6.7401679548441095e-09 4.630250384942974e-09 3.11352658867665e-08 0.42684732279077975 2.789394183483662e-08 3.054844824787935e-08 2.981006565953677e-07 8.153578927867569e-14 3.3616640073673807e-09 4.744768351753152e-08 2.330491234215587e-10 1.7445133997426547e-07 1.691049890128472e-08 1.119181358781037e-08 1.0436491022847795e-07 1.351991851219753e-11 7.10800945571113e-08 7.664917080075573e-08 0.09979572474523149 3.744828724706269e-09 1.332632795595329e-07 4.465940564905795e-10 0.4733559102567295
2.0948712844730174e-05 591578.1094576508 1695.4247394472036 1.2418140867328005 1659.5918872924317 6.88285917247747e-09 4.683820846881761e-09 3.151785991166839e-08 0.42684731275103227 2.833879078657234e-08 3.1374865959313155e-08 3.02329566730357e-07 8.27548279237699e-14 3.4087227464719194e-09 4.852153415295094e-08 2.40793839234453e-10 1.7806841857139155e-07 1.733594870509449e-08 1.1325853412133341e-08 1.0636333421210748e-07 1.385179056298553e-11 7.229853692652303e-08 7.732310539107721e-08 0.099795717170378 3.793831683327673e-09 1.3554761141376843e-07 4.52471361832455e-10 0.4733559102567295
2.1151525863122844e-05 591578.1087456733 1695.4247408748743 1.2418140776364817 1659.5918852431137 7.027175651453041e-09 4.737548077948602e-09 3.190157718917185e-08 0.4268473026231171 2.878558591718642e-08 3.221434845113228e-08 3.065864856376975e-07 8.398179290858025e-14 3.455912256554168e-09 4.9608479465399064e-08 2.487129587750546e-10 1.817262975648305e-07 1.7767265862342702e-08 1.146029945571766e-08 1.0838243533842771e-07 1.4188063818979231e-11 7.352766676821164e-08 7.799963518561255e-08 0.09979570952325553 3.8430206936966174e-09 1.3785197867664826e-07 4.5820081348773015e-10 0.4733559102567295
2.135433888302053e-05 591578.1080150871 1695.4247424954317 1.2418140683024146 1659.5918831402328 7.173122266382588e-09 4.791433546579668e-09 3.228642710320359e-08 0.4268472924067455 2.923431667716839e-08 3.3066952611658015e-08 3.1087149793100674e-07 8.521674456114396e-14 3.503233337191552e-09 5.070855236650206e-08 2.5680859173895956e-10 1.8542510048428622e-07 1.8204467874791992e-08 1.1595154858242702e-08 1.1042228687997549e-07 1.4528751245042229e-11 7.476752451842297e-08 7.867876827709262e-08 0.09979570180361842 3.892396440028274e-09 1.4017645712360181e-07 4.637918697394388e-10 0.4733559102567295
2.1759964927538943e-05 591578.1064977761 1695.4247463187241 1.2418140489170484 1659.5918787728856 7.469932280784323e-09 4.899687177953193e-09 3.305957800340177e-08 0.42684727170707065 3.0137536828389156e-08 3.4811824001502965e-08 3.1952625962624225e-07 8.771087776684584e-14 3.5982757007700216e-09 5.2948132965339555e-08 2.7354072315312054e-10 1.929459119394339e-07 1.9096618987568342e-08 1.1866111008998915e-08 1.1456463778959302e-07 1.5223441622805983e-11 7.72796441486378e-08 8.004486850406732e-08 0.09979568614548802 3.991712154082232e-09 1.4488616053104812e-07 4.749684602021361e-10 0.4733559102567295
